School,Sport,Race,%N,2017-18,4-Class,GSR
Florida Atlantic University,Men's Other,Two or More,67-a,40-a,100-a,
Florida Atlantic University,Men's Other,,,,,
Florida Atlantic University,Men's Other,Unknown,-,-,-,
Florida Atlantic University,Men's Other,,,,,
Florida Atlantic University,Men's Other,White,50-a,44-b,82-c,
Florida Atlantic University,Men's Other,,,,,
Florida Atlantic University,Men's Other,Total,42-c,39-e,88-e,
Florida Atlantic University,Men's CC/Track,,%-N,,,
Florida Atlantic University,Men's CC/Track,,,,,
Florida Atlantic University,Men's CC/Track,,2017-18 4-C,lassG,,
Florida Atlantic University,Men's CC/Track,,,,,
Florida Atlantic University,Men's CC/Track,Am. Ind./AN,-,-,,
Florida Atlantic University,Men's CC/Track,,,,,
Florida Atlantic University,Men's CC/Track,Asian,-,-,,
Florida Atlantic University,Men's CC/Track,,,,,
Florida Atlantic University,Men's CC/Track,Black,-,-,,
Florida Atlantic University,Men's CC/Track,,,,,
Florida Atlantic University,Men's CC/Track,Hispanic,-,-,,
Florida Atlantic University,Men's CC/Track,,,,,
Florida Atlantic University,Men's CC/Track,Nat. Haw./PI,-,-,,
Florida Atlantic University,Men's CC/Track,,,,,
Florida Atlantic University,Men's CC/Track,US N-R,-,-,,
Florida Atlantic University,Men's CC/Track,,,,,
Florida Atlantic University,Men's CC/Track,Two or More,-,-,,
Florida Atlantic University,Men's CC/Track,,,,,
Florida Atlantic University,Men's CC/Track,Unknown,-,-,,
Florida Atlantic University,Men's CC/Track,,,,,
Florida Atlantic University,Men's CC/Track,White,-,-,,
Florida Atlantic University,Men's CC/Track,,,,,
Florida Atlantic University,Men's CC/Track,Total,-,-,,
Florida Atlantic University,Women's Basketball,Am. Ind./AN,-,100-a,100-a,
Florida Atlantic University,Women's Basketball,,,,,
Florida Atlantic University,Women's Basketball,Asian,-,-,-,
Florida Atlantic University,Women's Basketball,,,,,
Florida Atlantic University,Women's Basketball,Black,-,50-b,100-b,
Florida Atlantic University,Women's Basketball,,,,,
Florida Atlantic University,Women's Basketball,Hispanic,-,-,-,
Florida Atlantic University,Women's Basketball,,,,,
Florida Atlantic University,Women's Basketball,Nat. Haw./PI,-,-,-,
Florida Atlantic University,Women's Basketball,,,,,
Florida Atlantic University,Women's Basketball,US N-R,-,-,50-a,
Florida Atlantic University,Women's Basketball,,,,,
Florida Atlantic University,Women's Basketball,Two or More,-,33-a,100-a,
Florida Atlantic University,Women's Basketball,,,,,
Florida Atlantic University,Women's Basketball,Unknown,-,-,-,
Florida Atlantic University,Women's Basketball,,,,,
Florida Atlantic University,Women's Basketball,White,-,33-a,100-a,
Florida Atlantic University,Women's Basketball,,,,,
Florida Atlantic University,Women's Basketball,Total,-,46-c,92-c,
Florida Atlantic University,Women's CC/Track,,%-N,,,
Florida Atlantic University,Women's CC/Track,,,,,
Florida Atlantic University,Women's CC/Track,,2017-18,4-Class,GSR,
Florida Atlantic University,Women's CC/Track,,,,,
Florida Atlantic University,Women's CC/Track,Am. Ind./AN,-,-,-,
Florida Atlantic University,Women's CC/Track,,,,,
Florida Atlantic University,Women's CC/Track,Asian,-,-,-,
Florida Atlantic University,Women's CC/Track,,,,,
Florida Atlantic University,Women's CC/Track,Black,0-a,50-a,100-a,
Florida Atlantic University,Women's CC/Track,,,,,
Florida Atlantic University,Women's CC/Track,Hispanic,-,-,-,
Florida Atlantic University,Women's CC/Track,,,,,
Florida Atlantic University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Florida Atlantic University,Women's CC/Track,,,,,
Florida Atlantic University,Women's CC/Track,US N-R,-,100-a,100-a,
Florida Atlantic University,Women's CC/Track,,,,,
Florida Atlantic University,Women's CC/Track,Two or More,100-a,100-a,100-a,
Florida Atlantic University,Women's CC/Track,,,,,
Florida Atlantic University,Women's CC/Track,Unknown,-,-,-,
Florida Atlantic University,Women's CC/Track,,,,,
Florida Atlantic University,Women's CC/Track,White,0-a,50-a,75-a,
Florida Atlantic University,Women's CC/Track,,,,,
Florida Atlantic University,Women's CC/Track,Total,60-a,69-c,93-c,
Florida Atlantic University,Women's Other,,2017-18,4-Class,GSR,
Florida Atlantic University,Women's Other,,,,,
Florida Atlantic University,Women's Other,Am. Ind./AN,-,0-a,-,
Florida Atlantic University,Women's Other,,,,,
Florida Atlantic University,Women's Other,Asian,-,100-a,100-a,
Florida Atlantic University,Women's Other,,,,,
Florida Atlantic University,Women's Other,Black,-,80-a,100-b,
Florida Atlantic University,Women's Other,,,,,
Florida Atlantic University,Women's Other,Hispanic,0-a,57-b,100-a,
Florida Atlantic University,Women's Other,,,,,
Florida Atlantic University,Women's Other,Nat. Haw./PI,-,-,-,
Florida Atlantic University,Women's Other,,,,,
Florida Atlantic University,Women's Other,US N-R,100-a,100-a,100-a,
Florida Atlantic University,Women's Other,,,,,
Florida Atlantic University,Women's Other,Two or More,100-b,78-d,100-e,
Florida Atlantic University,Women's Other,,,,,
Florida Atlantic University,Women's Other,Unknown,-,-,100-a,
Florida Atlantic University,Women's Other,,,,,
Florida Atlantic University,Women's Other,White,50-b,69-e,100-e,
Florida Atlantic University,Women's Other,,,,,
Florida Atlantic University,Women's Other,Total,70-d,71-e,100-e,
Florida Gulf Coast University,Baseball,,2017-18 4,-Class,GSR,
Florida Gulf Coast University,Baseball,,,,,
Florida Gulf Coast University,Baseball,Am. Ind./AN,-,-,-,
Florida Gulf Coast University,Baseball,,,,,
Florida Gulf Coast University,Baseball,Asian,-,-,-,
Florida Gulf Coast University,Baseball,,,,,
Florida Gulf Coast University,Baseball,Black,-,-,-,
Florida Gulf Coast University,Baseball,,,,,
Florida Gulf Coast University,Baseball,Hispanic,-,100-a,100-a,
Florida Gulf Coast University,Baseball,,,,,
Florida Gulf Coast University,Baseball,Nat. Haw./PI,-,-,-,
Florida Gulf Coast University,Baseball,,,,,
Florida Gulf Coast University,Baseball,US N-R,-,0-a,0-a,
Florida Gulf Coast University,Baseball,,,,,
Florida Gulf Coast University,Baseball,Two or More,-,100-a,100-a,
Florida Gulf Coast University,Baseball,,,,,
Florida Gulf Coast University,Baseball,Unknown,-,-,-,
Florida Gulf Coast University,Baseball,,,,,
Florida Gulf Coast University,Baseball,White,50-b,57-e,92-e,
Florida Gulf Coast University,Baseball,,,,,
Florida Gulf Coast University,Baseball,Total,50-b,56-e,90-e,
Florida Gulf Coast University,Football,,%-N,,,
Florida Gulf Coast University,Football,,,,,
Florida Gulf Coast University,Football,,2017-18 4-C,lassG,,
Florida Gulf Coast University,Football,,,,,
Florida Gulf Coast University,Football,Am. Ind./AN,-,-,,
Florida Gulf Coast University,Football,,,,,
Florida Gulf Coast University,Football,Asian,-,-,,
Florida Gulf Coast University,Football,,,,,
Florida Gulf Coast University,Football,Black,-,-,,
Florida Gulf Coast University,Football,,,,,
Florida Gulf Coast University,Football,Hispanic,-,-,,
Florida Gulf Coast University,Football,,,,,
Florida Gulf Coast University,Football,Nat. Haw./PI,-,-,,
Florida Gulf Coast University,Football,,,,,
Florida Gulf Coast University,Football,US N-R,-,-,,
Florida Gulf Coast University,Football,,,,,
Florida Gulf Coast University,Football,Two or More,-,-,,
Florida Gulf Coast University,Football,,,,,
Florida Gulf Coast University,Football,Unknown,-,-,,
Florida Gulf Coast University,Football,,,,,
Florida Gulf Coast University,Football,White,-,-,,
Florida Gulf Coast University,Football,,,,,
Florida Gulf Coast University,Football,Total,-,-,,
Florida Gulf Coast University,Men's Basketball,Am. Ind./AN,-,-,-,
Florida Gulf Coast University,Men's Basketball,,,,,
Florida Gulf Coast University,Men's Basketball,Asian,-,-,-,
Florida Gulf Coast University,Men's Basketball,,,,,
Florida Gulf Coast University,Men's Basketball,Black,0-a,17-b,80-a,
Florida Gulf Coast University,Men's Basketball,,,,,
Florida Gulf Coast University,Men's Basketball,Hispanic,-,-,-,
Florida Gulf Coast University,Men's Basketball,,,,,
Florida Gulf Coast University,Men's Basketball,Nat. Haw./PI,-,-,-,
Florida Gulf Coast University,Men's Basketball,,,,,
Florida Gulf Coast University,Men's Basketball,US N-R,-,-,100-a,
Florida Gulf Coast University,Men's Basketball,,,,,
Florida Gulf Coast University,Men's Basketball,Two or More,-,-,100-a,
Florida Gulf Coast University,Men's Basketball,,,,,
Florida Gulf Coast University,Men's Basketball,Unknown,-,-,-,
Florida Gulf Coast University,Men's Basketball,,,,,
Florida Gulf Coast University,Men's Basketball,White,-,100-a,100-a,
Florida Gulf Coast University,Men's Basketball,,,,,
Florida Gulf Coast University,Men's Basketball,Total,0-a,38-b,93-c,
Florida Gulf Coast University,Men's Other,Am. Ind./AN,-,-,-,
Florida Gulf Coast University,Men's Other,,,,,
Florida Gulf Coast University,Men's Other,Asian,-,-,-,
Florida Gulf Coast University,Men's Other,,,,,
Florida Gulf Coast University,Men's Other,Black,-,100-a,100-b,
Florida Gulf Coast University,Men's Other,,,,,
Florida Gulf Coast University,Men's Other,Hispanic,-,100-a,100-b,
Florida Gulf Coast University,Men's Other,,,,,
Florida Gulf Coast University,Men's Other,Nat. Haw./PI,-,-,-,
Florida Gulf Coast University,Men's Other,,,,,
Florida Gulf Coast University,Men's Other,US N-R,100-a,75-a,92-c,
Florida Gulf Coast University,Men's Other,,,,,
Florida Gulf Coast University,Men's Other,Two or More,-,100-a,100-a,
Florida Gulf Coast University,Men's Other,,,,,
Florida Gulf Coast University,Men's Other,Unknown,-,-,100-a,
Florida Gulf Coast University,Men's Other,,,,,
Florida Gulf Coast University,Men's Other,White,67-a,69-c,85-d,
Florida Gulf Coast University,Men's Other,,,,,
Florida Gulf Coast University,Men's Other,Total,75-a,77-e,92-e,
Florida Gulf Coast University,Men's CC/Track,,%-N,,,
Florida Gulf Coast University,Men's CC/Track,,,,,
Florida Gulf Coast University,Men's CC/Track,,2017-184,-Class,GSR,
Florida Gulf Coast University,Men's CC/Track,,,,,
Florida Gulf Coast University,Men's CC/Track,Am. Ind./AN,-,-,-,
Florida Gulf Coast University,Men's CC/Track,,,,,
Florida Gulf Coast University,Men's CC/Track,Asian,-,-,-,
Florida Gulf Coast University,Men's CC/Track,,,,,
Florida Gulf Coast University,Men's CC/Track,Black,-,0-a,0-a,
Florida Gulf Coast University,Men's CC/Track,,,,,
Florida Gulf Coast University,Men's CC/Track,Hispanic,-,100-a,100-a,
Florida Gulf Coast University,Men's CC/Track,,,,,
Florida Gulf Coast University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Florida Gulf Coast University,Men's CC/Track,,,,,
Florida Gulf Coast University,Men's CC/Track,US N-R,-,-,100-a,
Florida Gulf Coast University,Men's CC/Track,,,,,
Florida Gulf Coast University,Men's CC/Track,Two or More,-,100-a,100-a,
Florida Gulf Coast University,Men's CC/Track,,,,,
Florida Gulf Coast University,Men's CC/Track,Unknown,-,-,-,
Florida Gulf Coast University,Men's CC/Track,,,,,
Florida Gulf Coast University,Men's CC/Track,White,-,100-a,100-a,
Florida Gulf Coast University,Men's CC/Track,,,,,
Florida Gulf Coast University,Men's CC/Track,Total,-,60-a,88-b,
Florida Gulf Coast University,Women's Basketball,Am. Ind./AN,-,-,-,
Florida Gulf Coast University,Women's Basketball,,,,,
Florida Gulf Coast University,Women's Basketball,Asian,-,-,-,
Florida Gulf Coast University,Women's Basketball,,,,,
Florida Gulf Coast University,Women's Basketball,Black,-,100-a,100-b,
Florida Gulf Coast University,Women's Basketball,,,,,
Florida Gulf Coast University,Women's Basketball,Hispanic,-,-,-,
Florida Gulf Coast University,Women's Basketball,,,,,
Florida Gulf Coast University,Women's Basketball,Nat. Haw./PI,-,-,-,
Florida Gulf Coast University,Women's Basketball,,,,,
Florida Gulf Coast University,Women's Basketball,US N-R,-,-,100-a,
Florida Gulf Coast University,Women's Basketball,,,,,
Florida Gulf Coast University,Women's Basketball,Two or More,-,-,-,
Florida Gulf Coast University,Women's Basketball,,,,,
Florida Gulf Coast University,Women's Basketball,Unknown,-,-,-,
Florida Gulf Coast University,Women's Basketball,,,,,
Florida Gulf Coast University,Women's Basketball,White,100-a,75-a,100-a,
Florida Gulf Coast University,Women's Basketball,,,,,
Florida Gulf Coast University,Women's Basketball,Total,100-a,83-b,100-c,
Florida Gulf Coast University,Women's CC/Track,,%-N,,,
Florida Gulf Coast University,Women's CC/Track,,,,,
Florida Gulf Coast University,Women's CC/Track,,2017-18,4-Class,GSR,
Florida Gulf Coast University,Women's CC/Track,,,,,
Florida Gulf Coast University,Women's CC/Track,Am. Ind./AN,-,-,-,
Florida Gulf Coast University,Women's CC/Track,,,,,
Florida Gulf Coast University,Women's CC/Track,Asian,-,-,-,
Florida Gulf Coast University,Women's CC/Track,,,,,
Florida Gulf Coast University,Women's CC/Track,Black,-,-,-,
Florida Gulf Coast University,Women's CC/Track,,,,,
Florida Gulf Coast University,Women's CC/Track,Hispanic,-,100-a,50-a,
Florida Gulf Coast University,Women's CC/Track,,,,,
Florida Gulf Coast University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Florida Gulf Coast University,Women's CC/Track,,,,,
Florida Gulf Coast University,Women's CC/Track,US N-R,-,-,100-a,
Florida Gulf Coast University,Women's CC/Track,,,,,
Florida Gulf Coast University,Women's CC/Track,Two or More,-,-,-,
Florida Gulf Coast University,Women's CC/Track,,,,,
Florida Gulf Coast University,Women's CC/Track,Unknown,-,-,-,
Florida Gulf Coast University,Women's CC/Track,,,,,
Florida Gulf Coast University,Women's CC/Track,White,-,100-a,100-a,
Florida Gulf Coast University,Women's CC/Track,,,,,
Florida Gulf Coast University,Women's CC/Track,Total,-,100-a,75-a,
Florida Gulf Coast University,Women's Other,,2017-18,4-Class,GSR,
Florida Gulf Coast University,Women's Other,,,,,
Florida Gulf Coast University,Women's Other,Am. Ind./AN,-,100-a,100-a,
Florida Gulf Coast University,Women's Other,,,,,
Florida Gulf Coast University,Women's Other,Asian,-,-,-,
Florida Gulf Coast University,Women's Other,,,,,
Florida Gulf Coast University,Women's Other,Black,-,100-a,100-a,
Florida Gulf Coast University,Women's Other,,,,,
Florida Gulf Coast University,Women's Other,Hispanic,100-a,71-b,75-b,
Florida Gulf Coast University,Women's Other,,,,,
Florida Gulf Coast University,Women's Other,Nat. Haw./PI,-,-,-,
Florida Gulf Coast University,Women's Other,,,,,
Florida Gulf Coast University,Women's Other,US N-R,80-a,78-d,100-e,
Florida Gulf Coast University,Women's Other,,,,,
Florida Gulf Coast University,Women's Other,Two or More,-,100-a,100-a,
Florida Gulf Coast University,Women's Other,,,,,
Florida Gulf Coast University,Women's Other,Unknown,0-a,0-a,-,
Florida Gulf Coast University,Women's Other,,,,,
Florida Gulf Coast University,Women's Other,White,69-c,69-e,99-e,
Florida Gulf Coast University,Women's Other,,,,,
Florida Gulf Coast University,Women's Other,Total,70-d,72-e,97-e,
Florida International University,Baseball,,2017-18 4,-Class,GSR,
Florida International University,Baseball,,,,,
Florida International University,Baseball,Am. Ind./AN,-,-,-,
Florida International University,Baseball,,,,,
Florida International University,Baseball,Asian,-,-,-,
Florida International University,Baseball,,,,,
Florida International University,Baseball,Black,-,0-a,100-a,
Florida International University,Baseball,,,,,
Florida International University,Baseball,Hispanic,60-a,50-c,100-b,
Florida International University,Baseball,,,,,
Florida International University,Baseball,Nat. Haw./PI,-,-,-,
Florida International University,Baseball,,,,,
Florida International University,Baseball,US N-R,-,0-a,100-a,
Florida International University,Baseball,,,,,
Florida International University,Baseball,Two or More,100-a,50-a,100-a,
Florida International University,Baseball,,,,,
Florida International University,Baseball,Unknown,-,-,-,
Florida International University,Baseball,,,,,
Florida International University,Baseball,White,67-a,27-c,80-a,
Florida International University,Baseball,,,,,
Florida International University,Baseball,Total,67-b,37-e,93-c,
Florida International University,Football,,2017-18 4,-Class,GSR,
Florida International University,Football,,,,,
Florida International University,Football,Am. Ind./AN,-,100-a,100-a,
Florida International University,Football,,,,,
Florida International University,Football,Asian,-,-,-,
Florida International University,Football,,,,,
Florida International University,Football,Black,79-c,76-e,83-e,
Florida International University,Football,,,,,
Florida International University,Football,Hispanic,-,75-a,75-a,
Florida International University,Football,,,,,
Florida International University,Football,Nat. Haw./PI,-,-,-,
Florida International University,Football,,,,,
Florida International University,Football,US N-R,-,-,-,
Florida International University,Football,,,,,
Florida International University,Football,Two or More,67-a,71-c,82-d,
Florida International University,Football,,,,,
Florida International University,Football,Unknown,100-a,100-a,100-a,
Florida International University,Football,,,,,
Florida International University,Football,White,100-a,43-b,78-b,
Florida International University,Football,,,,,
Florida International University,Football,Total,79-d,72-e,82-e,
Florida International University,Men's Basketball,Am. Ind./AN,-,0-a,-,
Florida International University,Men's Basketball,,,,,
Florida International University,Men's Basketball,Asian,-,-,-,
Florida International University,Men's Basketball,,,,,
Florida International University,Men's Basketball,Black,100-a,75-a,77-c,
Florida International University,Men's Basketball,,,,,
Florida International University,Men's Basketball,Hispanic,-,-,100-a,
Florida International University,Men's Basketball,,,,,
Florida International University,Men's Basketball,Nat. Haw./PI,-,-,-,
Florida International University,Men's Basketball,,,,,
Florida International University,Men's Basketball,US N-R,50-a,50-a,100-a,
Florida International University,Men's Basketball,,,,,
Florida International University,Men's Basketball,Two or More,-,0-a,-,
Florida International University,Men's Basketball,,,,,
Florida International University,Men's Basketball,Unknown,-,-,-,
Florida International University,Men's Basketball,,,,,
Florida International University,Men's Basketball,White,-,-,-,
Florida International University,Men's Basketball,,,,,
Florida International University,Men's Basketball,Total,67-a,50-b,81-d,
Florida International University,Men's Other,Am. Ind./AN,-,-,-,
Florida International University,Men's Other,,,,,
Florida International University,Men's Other,Asian,-,-,-,
Florida International University,Men's Other,,,,,
Florida International University,Men's Other,Black,-,100-a,100-a,
Florida International University,Men's Other,,,,,
Florida International University,Men's Other,Hispanic,50-a,83-b,83-b,
Florida International University,Men's Other,,,,,
Florida International University,Men's Other,Nat. Haw./PI,-,-,-,
Florida International University,Men's Other,,,,,
Florida International University,Men's Other,US N-R,-,50-a,100-b,
Florida International University,Men's Other,,,,,
Florida International University,Men's Other,Two or More,-,50-a,100-a,
Florida International University,Men's Other,,,,,
Florida International University,Men's Other,Unknown,-,-,-,
Florida International University,Men's Other,,,,,
Florida International University,Men's Other,White,-,100-a,100-a,
Florida International University,Men's Other,,,,,
Florida International University,Men's Other,Total,50-a,71-c,94-d,
Florida International University,Men's CC/Track,,2017-18 4,-Class,GSR,
Florida International University,Men's CC/Track,,,,,
Florida International University,Men's CC/Track,Am. Ind./AN,-,-,-,
Florida International University,Men's CC/Track,,,,,
Florida International University,Men's CC/Track,Asian,-,-,-,
Florida International University,Men's CC/Track,,,,,
Florida International University,Men's CC/Track,Black,25-a,50-b,67-b,
Florida International University,Men's CC/Track,,,,,
Florida International University,Men's CC/Track,Hispanic,0-a,33-a,50-a,
Florida International University,Men's CC/Track,,,,,
Florida International University,Men's CC/Track,Nat. Haw./PI,-,-,-,
Florida International University,Men's CC/Track,,,,,
Florida International University,Men's CC/Track,US N-R,-,-,100-a,
Florida International University,Men's CC/Track,,,,,
Florida International University,Men's CC/Track,Two or More,-,-,-,
Florida International University,Men's CC/Track,,,,,
Florida International University,Men's CC/Track,Unknown,-,100-a,100-a,
Florida International University,Men's CC/Track,,,,,
Florida International University,Men's CC/Track,White,0-a,50-a,100-a,
Florida International University,Men's CC/Track,,,,,
Florida International University,Men's CC/Track,Total,17-b,50-c,73-c,
Florida International University,Women's Basketball,Am. Ind./AN,-,-,-,
Florida International University,Women's Basketball,,,,,
Florida International University,Women's Basketball,Asian,-,-,-,
Florida International University,Women's Basketball,,,,,
Florida International University,Women's Basketball,Black,0-a,17-b,80-a,
Florida International University,Women's Basketball,,,,,
Florida International University,Women's Basketball,Hispanic,-,-,-,
Florida International University,Women's Basketball,,,,,
Florida International University,Women's Basketball,Nat. Haw./PI,-,-,-,
Florida International University,Women's Basketball,,,,,
Florida International University,Women's Basketball,US N-R,-,-,100-a,
Florida International University,Women's Basketball,,,,,
Florida International University,Women's Basketball,Two or More,0-a,60-a,100-a,
Florida International University,Women's Basketball,,,,,
Florida International University,Women's Basketball,Unknown,-,-,-,
Florida International University,Women's Basketball,,,,,
Florida International University,Women's Basketball,White,-,100-a,100-a,
Florida International University,Women's Basketball,,,,,
Florida International University,Women's Basketball,Total,0-a,42-c,93-c,
Florida International University,Women's CC/Track,,%-N,,,
Florida International University,Women's CC/Track,,,,,
Florida International University,Women's CC/Track,,2017-18,4-Class,GSR,
Florida International University,Women's CC/Track,,,,,
Florida International University,Women's CC/Track,Am. Ind./AN,-,-,-,
Florida International University,Women's CC/Track,,,,,
Florida International University,Women's CC/Track,Asian,-,-,-,
Florida International University,Women's CC/Track,,,,,
Florida International University,Women's CC/Track,Black,0-a,68-d,81-d,
Florida International University,Women's CC/Track,,,,,
Florida International University,Women's CC/Track,Hispanic,50-a,67-a,100-a,
Florida International University,Women's CC/Track,,,,,
Florida International University,Women's CC/Track,Nat. Haw./PI,-,-,-,
Florida International University,Women's CC/Track,,,,,
Florida International University,Women's CC/Track,US N-R,50-a,57-b,89-b,
Florida International University,Women's CC/Track,,,,,
Florida International University,Women's CC/Track,Two or More,-,0-a,-,
Florida International University,Women's CC/Track,,,,,
Florida International University,Women's CC/Track,Unknown,-,-,-,
Florida International University,Women's CC/Track,,,,,
Florida International University,Women's CC/Track,White,-,100-a,100-a,
Florida International University,Women's CC/Track,,,,,
Florida International University,Women's CC/Track,Total,38-b,61-e,86-e,
Florida International University,Women's Other,,2017-18,4-Class,GSR,
Florida International University,Women's Other,,,,,
Florida International University,Women's Other,Am. Ind./AN,-,-,-,
Florida International University,Women's Other,,,,,
Florida International University,Women's Other,Asian,-,0-a,-,
Florida International University,Women's Other,,,,,
Florida International University,Women's Other,Black,100-a,75-c,91-c,
Florida International University,Women's Other,,,,,
Florida International University,Women's Other,Hispanic,86-b,67-e,100-e,
Florida International University,Women's Other,,,,,
Florida International University,Women's Other,Nat. Haw./PI,-,-,-,
Florida International University,Women's Other,,,,,
Florida International University,Women's Other,US N-R,57-c,61-e,92-e,
Florida International University,Women's Other,,,,,
Florida International University,Women's Other,Two or More,100-a,88-b,100-b,
Florida International University,Women's Other,,,,,
Florida International University,Women's Other,Unknown,-,100-a,100-a,
Florida International University,Women's Other,,,,,
Florida International University,Women's Other,White,56-b,63-e,97-e,
Florida International University,Women's Other,,,,,
Florida International University,Women's Other,Total,66-e,65-e,95-e,
Florida State University,Baseball,,2017-18 4,-Class,GSR,
Florida State University,Baseball,,,,,
Florida State University,Baseball,Am. Ind./AN,-,-,-,
Florida State University,Baseball,,,,,
Florida State University,Baseball,Asian,-,-,-,
Florida State University,Baseball,,,,,
Florida State University,Baseball,Black,-,0-a,0-a,
Florida State University,Baseball,,,,,
Florida State University,Baseball,Hispanic,-,25-a,100-a,
Florida State University,Baseball,,,,,
Florida State University,Baseball,Nat. Haw./PI,-,-,-,
Florida State University,Baseball,,,,,
Florida State University,Baseball,US N-R,-,-,-,
Florida State University,Baseball,,,,,
Florida State University,Baseball,Two or More,-,50-a,100-a,
Florida State University,Baseball,,,,,
Florida State University,Baseball,Unknown,-,-,-,
Florida State University,Baseball,,,,,
Florida State University,Baseball,White,50-b,37-e,94-d,
Florida State University,Baseball,,,,,
Florida State University,Baseball,Total,50-b,35-e,90-d,
Florida State University,Football,,2017-18 4,-Class,GSR,
Florida State University,Football,,,,,
Florida State University,Football,Am. Ind./AN,-,-,-,
Florida State University,Football,,,,,
Florida State University,Football,Asian,-,-,-,
Florida State University,Football,,,,,
Florida State University,Football,Black,62-c,60-e,78-e,
Florida State University,Football,,,,,
Florida State University,Football,Hispanic,-,100-a,100-a,
Florida State University,Football,,,,,
Florida State University,Football,Nat. Haw./PI,-,-,-,
Florida State University,Football,,,,,
Florida State University,Football,US N-R,-,100-a,100-a,
Florida State University,Football,,,,,
Florida State University,Football,Two or More,-,0-a,0-a,
Florida State University,Football,,,,,
Florida State University,Football,Unknown,-,46-c,60-c,
Florida State University,Football,,,,,
Florida State University,Football,White,50-a,75-b,100-b,
Florida State University,Football,,,,,
Florida State University,Football,Total,60-c,61-e,77-e,
Florida State University,Men's Basketball,Am. Ind./AN,-,-,-,
Florida State University,Men's Basketball,,,,,
Florida State University,Men's Basketball,Asian,-,-,-,
Florida State University,Men's Basketball,,,,,
Florida State University,Men's Basketball,Black,100-a,60-b,100-b,
Florida State University,Men's Basketball,,,,,
Florida State University,Men's Basketball,Hispanic,-,-,-,
Florida State University,Men's Basketball,,,,,
Florida State University,Men's Basketball,Nat. Haw./PI,-,-,-,
Florida State University,Men's Basketball,,,,,
Florida State University,Men's Basketball,US N-R,0-a,33-a,100-a,
Florida State University,Men's Basketball,,,,,
Florida State University,Men's Basketball,Two or More,-,-,100-a,
Florida State University,Men's Basketball,,,,,
Florida State University,Men's Basketball,Unknown,-,-,-,
Florida State University,Men's Basketball,,,,,
Florida State University,Men's Basketball,White,100-a,50-a,100-a,
Florida State University,Men's Basketball,,,,,
Florida State University,Men's Basketball,Total,80-a,53-c,100-c,
Florida State University,Men's Other,Am. Ind./AN,-,-,-,
Florida State University,Men's Other,,,,,
Florida State University,Men's Other,Asian,100-a,100-a,100-a,
Florida State University,Men's Other,,,,,
Florida State University,Men's Other,Black,-,100-a,67-a,
Florida State University,Men's Other,,,,,
Florida State University,Men's Other,Hispanic,100-a,75-a,100-a,
Florida State University,Men's Other,,,,,
Florida State University,Men's Other,Nat. Haw./PI,-,100-a,100-a,
Florida State University,Men's Other,,,,,
Florida State University,Men's Other,US N-R,0-a,55-c,72-d,
Florida State University,Men's Other,,,,,
Florida State University,Men's Other,Two or More,-,0-a,0-a,
Florida State University,Men's Other,,,,,
Florida State University,Men's Other,Unknown,-,-,-,
Florida State University,Men's Other,,,,,
Florida State University,Men's Other,White,60-a,71-e,90-d,
Florida State University,Men's Other,,,,,
Florida State University,Men's Other,Total,60-b,67-e,81-e,
Florida State University,Men's CC/Track,,2017-18 4,-Class,GSR,
Florida State University,Men's CC/Track,,,,,
Florida State University,Men's CC/Track,Am. Ind./AN,-,-,-,
Florida State University,Men's CC/Track,,,,,
Florida State University,Men's CC/Track,Asian,-,-,-,
Florida State University,Men's CC/Track,,,,,
Florida State University,Men's CC/Track,Black,33-a,36-c,87-c,
Florida State University,Men's CC/Track,,,,,
Florida State University,Men's CC/Track,Hispanic,-,100-a,100-a,
Florida State University,Men's CC/Track,,,,,
Florida State University,Men's CC/Track,Nat. Haw./PI,-,-,100-a,
Florida State University,Men's CC/Track,,,,,
Florida State University,Men's CC/Track,US N-R,-,33-a,100-a,
Florida State University,Men's CC/Track,,,,,
Florida State University,Men's CC/Track,Two or More,-,100-a,50-a,
Florida State University,Men's CC/Track,,,,,
Florida State University,Men's CC/Track,Unknown,-,100-a,100-a,
Florida State University,Men's CC/Track,,,,,
Florida State University,Men's CC/Track,White,75-a,63-b,80-b,
Florida State University,Men's CC/Track,,,,,
Florida State University,Men's CC/Track,Total,57-b,52-e,85-e,
Florida State University,Women's Basketball,Am. Ind./AN,-,-,-,
Florida State University,Women's Basketball,,,,,
Florida State University,Women's Basketball,Asian,-,-,-,
Florida State University,Women's Basketball,,,,,
Florida State University,Women's Basketball,Black,100-a,50-b,83-b,
Florida State University,Women's Basketball,,,,,
Florida State University,Women's Basketball,Hispanic,-,-,-,
Florida State University,Women's Basketball,,,,,
Florida State University,Women's Basketball,Nat. Haw./PI,-,-,-,
Florida State University,Women's Basketball,,,,,
Florida State University,Women's Basketball,US N-R,100-a,60-a,100-a,
Florida State University,Women's Basketball,,,,,
Florida State University,Women's Basketball,Two or More,-,0-a,-,
Florida State University,Women's Basketball,,,,,
Florida State University,Women's Basketball,Unknown,-,-,-,
Florida State University,Women's Basketball,,,,,
Florida State University,Women's Basketball,White,-,-,100-a,
Florida State University,Women's Basketball,,,,,
Florida State University,Women's Basketball,Total,100-a,50-c,90-b,
